Tiempo PosicionX_Euler PosicionY_Euler PosicionX_Leapfrog PosicionX_Leapfrog
1.1556e+07 -9.97088e+10 1.11448e+11 -9.97546e+10 1.1113e+11
1.15596e+07 -9.97886e+10 1.11377e+11 -9.98344e+10 1.11058e+11
1.15632e+07 -9.98685e+10 1.11305e+11 -9.9914e+10 1.10986e+11
1.15668e+07 -9.99482e+10 1.11234e+11 -9.99937e+10 1.10914e+11
1.15704e+07 -1.00028e+11 1.11162e+11 -1.00073e+11 1.10842e+11
1.1574e+07 -1.00108e+11 1.1109e+11 -1.00153e+11 1.1077e+11
1.15776e+07 -1.00187e+11 1.11018e+11 -1.00232e+11 1.10698e+11
1.15812e+07 -1.00267e+11 1.10946e+11 -1.00312e+11 1.10626e+11
1.15848e+07 -1.00346e+11 1.10874e+11 -1.00391e+11 1.10553e+11
1.15884e+07 -1.00426e+11 1.10802e+11 -1.0047e+11 1.10481e+11
1.1592e+07 -1.00505e+11 1.1073e+11 -1.0055e+11 1.10409e+11
1.15956e+07 -1.00585e+11 1.10658e+11 -1.00629e+11 1.10336e+11
1.15992e+07 -1.00664e+11 1.10586e+11 -1.00708e+11 1.10264e+11
1.16028e+07 -1.00743e+11 1.10513e+11 -1.00787e+11 1.10191e+11
1.16064e+07 -1.00822e+11 1.10441e+11 -1.00866e+11 1.10119e+11
1.161e+07 -1.00901e+11 1.10369e+11 -1.00945e+11 1.10046e+11
1.16136e+07 -1.00981e+11 1.10296e+11 -1.01024e+11 1.09973e+11
1.16172e+07 -1.0106e+11 1.10224e+11 -1.01103e+11 1.09901e+11
1.16208e+07 -1.01139e+11 1.10151e+11 -1.01182e+11 1.09828e+11
1.16244e+07 -1.01218e+11 1.10079e+11 -1.01261e+11 1.09755e+11
1.1628e+07 -1.01296e+11 1.10006e+11 -1.01339e+11 1.09682e+11
1.16316e+07 -1.01375e+11 1.09933e+11 -1.01418e+11 1.09609e+11
1.16352e+07 -1.01454e+11 1.0986e+11 -1.01497e+11 1.09536e+11
1.16388e+07 -1.01533e+11 1.09787e+11 -1.01575e+11 1.09463e+11
1.16424e+07 -1.01611e+11 1.09715e+11 -1.01654e+11 1.0939e+11
1.1646e+07 -1.0169e+11 1.09642e+11 -1.01732e+11 1.09317e+11
1.16496e+07 -1.01769e+11 1.09569e+11 -1.01811e+11 1.09243e+11
1.16532e+07 -1.01847e+11 1.09496e+11 -1.01889e+11 1.0917e+11
1.16568e+07 -1.01926e+11 1.09422e+11 -1.01967e+11 1.09097e+11
1.16604e+07 -1.02004e+11 1.09349e+11 -1.02046e+11 1.09023e+11
1.1664e+07 -1.02082e+11 1.09276e+11 -1.02124e+11 1.0895e+11
1.16676e+07 -1.02161e+11 1.09203e+11 -1.02202e+11 1.08876e+11
1.16712e+07 -1.02239e+11 1.09129e+11 -1.0228e+11 1.08803e+11
1.16748e+07 -1.02317e+11 1.09056e+11 -1.02358e+11 1.08729e+11
1.16784e+07 -1.02395e+11 1.08983e+11 -1.02436e+11 1.08655e+11
1.1682e+07 -1.02474e+11 1.08909e+11 -1.02514e+11 1.08582e+11
1.16856e+07 -1.02552e+11 1.08835e+11 -1.02592e+11 1.08508e+11
1.16892e+07 -1.0263e+11 1.08762e+11 -1.0267e+11 1.08434e+11
1.16928e+07 -1.02708e+11 1.08688e+11 -1.02748e+11 1.0836e+11
1.16964e+07 -1.02785e+11 1.08614e+11 -1.02826e+11 1.08286e+11
1.17e+07 -1.02863e+11 1.08541e+11 -1.02903e+11 1.08212e+11
1.17036e+07 -1.02941e+11 1.08467e+11 -1.02981e+11 1.08138e+11
1.17072e+07 -1.03019e+11 1.08393e+11 -1.03058e+11 1.08064e+11
1.17108e+07 -1.03096e+11 1.08319e+11 -1.03136e+11 1.07989e+11
1.17144e+07 -1.03174e+11 1.08245e+11 -1.03213e+11 1.07915e+11
1.1718e+07 -1.03252e+11 1.08171e+11 -1.03291e+11 1.07841e+11
1.17216e+07 -1.03329e+11 1.08097e+11 -1.03368e+11 1.07766e+11
1.17252e+07 -1.03407e+11 1.08022e+11 -1.03446e+11 1.07692e+11
1.17288e+07 -1.03484e+11 1.07948e+11 -1.03523e+11 1.07617e+11
1.17324e+07 -1.03561e+11 1.07874e+11 -1.036e+11 1.07543e+11
1.1736e+07 -1.03639e+11 1.078e+11 -1.03677e+11 1.07468e+11
1.17396e+07 -1.03716e+11 1.07725e+11 -1.03754e+11 1.07394e+11
1.17432e+07 -1.03793e+11 1.07651e+11 -1.03831e+11 1.07319e+11
1.17468e+07 -1.0387e+11 1.07576e+11 -1.03908e+11 1.07244e+11
1.17504e+07 -1.03948e+11 1.07502e+11 -1.03985e+11 1.07169e+11
1.1754e+07 -1.04025e+11 1.07427e+11 -1.04062e+11 1.07094e+11
1.17576e+07 -1.04102e+11 1.07352e+11 -1.04139e+11 1.0702e+11
1.17612e+07 -1.04178e+11 1.07278e+11 -1.04216e+11 1.06945e+11
1.17648e+07 -1.04255e+11 1.07203e+11 -1.04293e+11 1.06869e+11
1.17684e+07 -1.04332e+11 1.07128e+11 -1.04369e+11 1.06794e+11
1.1772e+07 -1.04409e+11 1.07053e+11 -1.04446e+11 1.06719e+11
1.17756e+07 -1.04486e+11 1.06978e+11 -1.04522e+11 1.06644e+11
1.17792e+07 -1.04562e+11 1.06903e+11 -1.04599e+11 1.06569e+11
1.17828e+07 -1.04639e+11 1.06828e+11 -1.04675e+11 1.06493e+11
1.17864e+07 -1.04716e+11 1.06753e+11 -1.04752e+11 1.06418e+11
1.179e+07 -1.04792e+11 1.06678e+11 -1.04828e+11 1.06343e+11
1.17936e+07 -1.04868e+11 1.06602e+11 -1.04904e+11 1.06267e+11
1.17972e+07 -1.04945e+11 1.06527e+11 -1.04981e+11 1.06192e+11
1.18008e+07 -1.05021e+11 1.06452e+11 -1.05057e+11 1.06116e+11
1.18044e+07 -1.05098e+11 1.06376e+11 -1.05133e+11 1.0604e+11
1.1808e+07 -1.05174e+11 1.06301e+11 -1.05209e+11 1.05965e+11
1.18116e+07 -1.0525e+11 1.06225e+11 -1.05285e+11 1.05889e+11
1.18152e+07 -1.05326e+11 1.0615e+11 -1.05361e+11 1.05813e+11
1.18188e+07 -1.05402e+11 1.06074e+11 -1.05437e+11 1.05737e+11
1.18224e+07 -1.05478e+11 1.05999e+11 -1.05513e+11 1.05661e+11
1.1826e+07 -1.05554e+11 1.05923e+11 -1.05589e+11 1.05585e+11
1.18296e+07 -1.0563e+11 1.05847e+11 -1.05664e+11 1.05509e+11
1.18332e+07 -1.05706e+11 1.05771e+11 -1.0574e+11 1.05433e+11
1.18368e+07 -1.05782e+11 1.05695e+11 -1.05816e+11 1.05357e+11
1.18404e+07 -1.05857e+11 1.05619e+11 -1.05891e+11 1.05281e+11
1.1844e+07 -1.05933e+11 1.05543e+11 -1.05967e+11 1.05205e+11
1.18476e+07 -1.06009e+11 1.05467e+11 -1.06042e+11 1.05128e+11
1.18512e+07 -1.06084e+11 1.05391e+11 -1.06118e+11 1.05052e+11
1.18548e+07 -1.0616e+11 1.05315e+11 -1.06193e+11 1.04975e+11
1.18584e+07 -1.06235e+11 1.05239e+11 -1.06268e+11 1.04899e+11
1.1862e+07 -1.06311e+11 1.05163e+11 -1.06344e+11 1.04822e+11
1.18656e+07 -1.06386e+11 1.05086e+11 -1.06419e+11 1.04746e+11
1.18692e+07 -1.06461e+11 1.0501e+11 -1.06494e+11 1.04669e+11
1.18728e+07 -1.06537e+11 1.04933e+11 -1.06569e+11 1.04593e+11
1.18764e+07 -1.06612e+11 1.04857e+11 -1.06644e+11 1.04516e+11
1.188e+07 -1.06687e+11 1.0478e+11 -1.06719e+11 1.04439e+11
1.18836e+07 -1.06762e+11 1.04704e+11 -1.06794e+11 1.04362e+11
1.18872e+07 -1.06837e+11 1.04627e+11 -1.06869e+11 1.04285e+11
1.18908e+07 -1.06912e+11 1.0455e+11 -1.06944e+11 1.04208e+11
1.18944e+07 -1.06987e+11 1.04474e+11 -1.07018e+11 1.04131e+11
1.1898e+07 -1.07062e+11 1.04397e+11 -1.07093e+11 1.04054e+11
1.19016e+07 -1.07137e+11 1.0432e+11 -1.07168e+11 1.03977e+11
1.19052e+07 -1.07212e+11 1.04243e+11 -1.07242e+11 1.039e+11
1.19088e+07 -1.07286e+11 1.04166e+11 -1.07317e+11 1.03823e+11
1.19124e+07 -1.07361e+11 1.04089e+11 -1.07391e+11 1.03745e+11
1.1916e+07 -1.07436e+11 1.04012e+11 -1.07466e+11 1.03668e+11
1.19196e+07 -1.0751e+11 1.03935e+11 -1.0754e+11 1.03591e+11
1.19232e+07 -1.07585e+11 1.03858e+11 -1.07615e+11 1.03513e+11
1.19268e+07 -1.07659e+11 1.0378e+11 -1.07689e+11 1.03436e+11
1.19304e+07 -1.07733e+11 1.03703e+11 -1.07763e+11 1.03358e+11
1.1934e+07 -1.07808e+11 1.03626e+11 -1.07837e+11 1.03281e+11
1.19376e+07 -1.07882e+11 1.03548e+11 -1.07911e+11 1.03203e+11
1.19412e+07 -1.07956e+11 1.03471e+11 -1.07985e+11 1.03125e+11
1.19448e+07 -1.0803e+11 1.03393e+11 -1.08059e+11 1.03048e+11
1.19484e+07 -1.08104e+11 1.03316e+11 -1.08133e+11 1.0297e+11
1.1952e+07 -1.08178e+11 1.03238e+11 -1.08207e+11 1.02892e+11
1.19556e+07 -1.08252e+11 1.03161e+11 -1.08281e+11 1.02814e+11
1.19592e+07 -1.08326e+11 1.03083e+11 -1.08355e+11 1.02736e+11
1.19628e+07 -1.084e+11 1.03005e+11 -1.08428e+11 1.02658e+11
1.19664e+07 -1.08474e+11 1.02927e+11 -1.08502e+11 1.0258e+11
1.197e+07 -1.08548e+11 1.02849e+11 -1.08576e+11 1.02502e+11
1.19736e+07 -1.08622e+11 1.02771e+11 -1.08649e+11 1.02424e+11
1.19772e+07 -1.08695e+11 1.02693e+11 -1.08723e+11 1.02345e+11
1.19808e+07 -1.08769e+11 1.02615e+11 -1.08796e+11 1.02267e+11
1.19844e+07 -1.08842e+11 1.02537e+11 -1.08869e+11 1.02189e+11
1.1988e+07 -1.08916e+11 1.02459e+11 -1.08943e+11 1.0211e+11
1.19916e+07 -1.08989e+11 1.02381e+11 -1.09016e+11 1.02032e+11
1.19952e+07 -1.09063e+11 1.02303e+11 -1.09089e+11 1.01953e+11
1.19988e+07 -1.09136e+11 1.02224e+11 -1.09162e+11 1.01875e+11
1.20024e+07 -1.09209e+11 1.02146e+11 -1.09235e+11 1.01796e+11
1.2006e+07 -1.09282e+11 1.02068e+11 -1.09308e+11 1.01718e+11
1.20096e+07 -1.09356e+11 1.01989e+11 -1.09381e+11 1.01639e+11
1.20132e+07 -1.09429e+11 1.01911e+11 -1.09454e+11 1.0156e+11
1.20168e+07 -1.09502e+11 1.01832e+11 -1.09527e+11 1.01481e+11
1.20204e+07 -1.09575e+11 1.01754e+11 -1.096e+11 1.01402e+11
1.2024e+07 -1.09648e+11 1.01675e+11 -1.09673e+11 1.01323e+11
1.20276e+07 -1.0972e+11 1.01596e+11 -1.09745e+11 1.01245e+11
1.20312e+07 -1.09793e+11 1.01517e+11 -1.09818e+11 1.01165e+11
1.20348e+07 -1.09866e+11 1.01439e+11 -1.09891e+11 1.01086e+11
1.20384e+07 -1.09939e+11 1.0136e+11 -1.09963e+11 1.01007e+11
1.2042e+07 -1.10011e+11 1.01281e+11 -1.10036e+11 1.00928e+11
1.20456e+07 -1.10084e+11 1.01202e+11 -1.10108e+11 1.00849e+11
1.20492e+07 -1.10156e+11 1.01123e+11 -1.1018e+11 1.0077e+11
1.20528e+07 -1.10229e+11 1.01044e+11 -1.10253e+11 1.0069e+11
1.20564e+07 -1.10301e+11 1.00965e+11 -1.10325e+11 1.00611e+11
1.206e+07 -1.10374e+11 1.00885e+11 -1.10397e+11 1.00531e+11
1.20636e+07 -1.10446e+11 1.00806e+11 -1.10469e+11 1.00452e+11
1.20672e+07 -1.10518e+11 1.00727e+11 -1.10541e+11 1.00372e+11
1.20708e+07 -1.1059e+11 1.00648e+11 -1.10613e+11 1.00293e+11
1.20744e+07 -1.10663e+11 1.00568e+11 -1.10685e+11 1.00213e+11
1.2078e+07 -1.10735e+11 1.00489e+11 -1.10757e+11 1.00133e+11
1.20816e+07 -1.10807e+11 1.00409e+11 -1.10829e+11 1.00054e+11
