Tiempo Posicion_Euler Velocidad_Euler Posicion_Leapfrog Velocidad_Leapfrog
2.6467 -0.0552145 1.38161 -0.0542728 1.35897
2.6468 -0.0550764 1.38299 -0.0541368 1.36032
2.6469 -0.0549381 1.38437 -0.0540007 1.36168
2.647 -0.0547996 1.38574 -0.0538645 1.36303
2.6471 -0.0546611 1.38711 -0.0537281 1.36437
2.6472 -0.0545224 1.38848 -0.0535916 1.36572
2.6473 -0.0543835 1.38984 -0.053455 1.36706
2.6474 -0.0542445 1.3912 -0.0533182 1.36839
2.6475 -0.0541054 1.39256 -0.0531813 1.36972
2.6476 -0.0539662 1.39391 -0.0530442 1.37105
2.6477 -0.0538268 1.39526 -0.0529071 1.37238
2.6478 -0.0536872 1.39661 -0.0527698 1.3737
2.6479 -0.0535476 1.39795 -0.0526323 1.37502
2.648 -0.0534078 1.39929 -0.0524948 1.37634
2.6481 -0.0532679 1.40062 -0.0523571 1.37765
2.6482 -0.0531278 1.40195 -0.0522192 1.37896
2.6483 -0.0529876 1.40328 -0.0520813 1.38026
2.6484 -0.0528473 1.40461 -0.0519432 1.38157
2.6485 -0.0527068 1.40593 -0.051805 1.38287
2.6486 -0.0525662 1.40725 -0.0516666 1.38416
2.6487 -0.0524255 1.40856 -0.0515281 1.38545
2.6488 -0.0522846 1.40987 -0.0513895 1.38674
2.6489 -0.0521436 1.41118 -0.0512508 1.38803
2.649 -0.0520025 1.41248 -0.0511119 1.38931
2.6491 -0.0518613 1.41378 -0.0509729 1.39058
2.6492 -0.0517199 1.41508 -0.0508338 1.39186
2.6493 -0.0515784 1.41637 -0.0506945 1.39313
2.6494 -0.0514368 1.41766 -0.0505552 1.3944
2.6495 -0.051295 1.41895 -0.0504157 1.39566
2.6496 -0.0511531 1.42023 -0.050276 1.39692
2.6497 -0.0510111 1.42151 -0.0501363 1.39818
2.6498 -0.0508689 1.42278 -0.0499964 1.39943
2.6499 -0.0507266 1.42405 -0.0498564 1.40068
2.65 -0.0505842 1.42532 -0.0497163 1.40193
2.6501 -0.0504417 1.42659 -0.049576 1.40317
2.6502 -0.0502991 1.42785 -0.0494356 1.40441
2.6503 -0.0501563 1.42911 -0.0492951 1.40565
2.6504 -0.0500134 1.43036 -0.0491545 1.40688
2.6505 -0.0498703 1.43161 -0.0490137 1.40811
2.6506 -0.0497272 1.43286 -0.0488729 1.40933
2.6507 -0.0495839 1.4341 -0.0487319 1.41055
2.6508 -0.0494405 1.43534 -0.0485908 1.41177
2.6509 -0.0492969 1.43657 -0.0484495 1.41299
2.651 -0.0491533 1.43781 -0.0483082 1.4142
2.6511 -0.0490095 1.43904 -0.0481667 1.41541
2.6512 -0.0488656 1.44026 -0.0480251 1.41661
2.6513 -0.0487216 1.44148 -0.0478834 1.41781
2.6514 -0.0485774 1.4427 -0.0477415 1.41901
2.6515 -0.0484331 1.44392 -0.0475996 1.4202
2.6516 -0.0482888 1.44513 -0.0474575 1.42139
2.6517 -0.0481442 1.44633 -0.0473153 1.42258
2.6518 -0.0479996 1.44754 -0.047173 1.42376
2.6519 -0.0478549 1.44874 -0.0470305 1.42494
2.652 -0.04771 1.44993 -0.046888 1.42612
2.6521 -0.047565 1.45113 -0.0467453 1.42729
2.6522 -0.0474199 1.45232 -0.0466025 1.42846
2.6523 -0.0472746 1.4535 -0.0464596 1.42962
2.6524 -0.0471293 1.45468 -0.0463166 1.43078
2.6525 -0.0469838 1.45586 -0.0461735 1.43194
2.6526 -0.0468382 1.45704 -0.0460302 1.4331
2.6527 -0.0466925 1.45821 -0.0458868 1.43425
2.6528 -0.0465467 1.45937 -0.0457434 1.43539
2.6529 -0.0464008 1.46054 -0.0455998 1.43654
2.653 -0.0462547 1.4617 -0.0454561 1.43768
2.6531 -0.0461086 1.46285 -0.0453122 1.43881
2.6532 -0.0459623 1.46401 -0.0451683 1.43995
2.6533 -0.0458159 1.46516 -0.0450242 1.44108
2.6534 -0.0456693 1.4663 -0.0448801 1.4422
2.6535 -0.0455227 1.46744 -0.0447358 1.44332
2.6536 -0.045376 1.46858 -0.0445914 1.44444
2.6537 -0.0452291 1.46972 -0.0444469 1.44556
2.6538 -0.0450821 1.47085 -0.0443023 1.44667
2.6539 -0.0449351 1.47197 -0.0441576 1.44778
2.654 -0.0447879 1.4731 -0.0440127 1.44888
2.6541 -0.0446406 1.47422 -0.0438678 1.44998
2.6542 -0.0444931 1.47533 -0.0437228 1.45108
2.6543 -0.0443456 1.47644 -0.0435776 1.45217
2.6544 -0.044198 1.47755 -0.0434323 1.45326
2.6545 -0.0440502 1.47866 -0.0432869 1.45434
2.6546 -0.0439023 1.47976 -0.0431415 1.45543
2.6547 -0.0437544 1.48086 -0.0429959 1.45651
2.6548 -0.0436063 1.48195 -0.0428501 1.45758
2.6549 -0.0434581 1.48304 -0.0427043 1.45865
2.655 -0.0433098 1.48413 -0.0425584 1.45972
2.6551 -0.0431614 1.48521 -0.0424124 1.46078
2.6552 -0.0430128 1.48629 -0.0422663 1.46184
2.6553 -0.0428642 1.48736 -0.04212 1.4629
2.6554 -0.0427155 1.48844 -0.0419737 1.46395
2.6555 -0.0425666 1.4895 -0.0418272 1.465
2.6556 -0.0424177 1.49057 -0.0416807 1.46605
2.6557 -0.0422686 1.49163 -0.041534 1.46709
2.6558 -0.0421195 1.49269 -0.0413873 1.46813
2.6559 -0.0419702 1.49374 -0.0412404 1.46916
2.656 -0.0418208 1.49479 -0.0410934 1.47019
2.6561 -0.0416713 1.49583 -0.0409464 1.47122
2.6562 -0.0415218 1.49687 -0.0407992 1.47224
2.6563 -0.0413721 1.49791 -0.0406519 1.47326
2.6564 -0.0412223 1.49895 -0.0405045 1.47428
2.6565 -0.0410724 1.49998 -0.0403571 1.47529
2.6566 -0.0409224 1.501 -0.0402095 1.4763
2.6567 -0.0407723 1.50203 -0.0400618 1.47731
2.6568 -0.0406221 1.50305 -0.039914 1.47831
2.6569 -0.0404718 1.50406 -0.0397661 1.47931
2.657 -0.0403214 1.50507 -0.0396182 1.4803
2.6571 -0.0401709 1.50608 -0.0394701 1.48129
2.6572 -0.0400203 1.50709 -0.0393219 1.48228
2.6573 -0.0398695 1.50809 -0.0391736 1.48326
2.6574 -0.0397187 1.50908 -0.0390252 1.48424
2.6575 -0.0395678 1.51008 -0.0388768 1.48522
2.6576 -0.0394168 1.51107 -0.0387282 1.48619
2.6577 -0.0392657 1.51205 -0.0385795 1.48716
2.6578 -0.0391145 1.51303 -0.0384308 1.48812
2.6579 -0.0389632 1.51401 -0.0382819 1.48908
2.658 -0.0388118 1.51499 -0.038133 1.49004
2.6581 -0.0386603 1.51596 -0.0379839 1.49099
2.6582 -0.0385087 1.51692 -0.0378348 1.49194
2.6583 -0.038357 1.51788 -0.0376855 1.49289
2.6584 -0.0382052 1.51884 -0.0375362 1.49383
2.6585 -0.0380533 1.5198 -0.0373867 1.49477
2.6586 -0.0379014 1.52075 -0.0372372 1.4957
2.6587 -0.0377493 1.5217 -0.0370876 1.49663
2.6588 -0.0375971 1.52264 -0.0369379 1.49756
2.6589 -0.0374449 1.52358 -0.0367881 1.49848
2.659 -0.0372925 1.52452 -0.0366382 1.4994
2.6591 -0.03714 1.52545 -0.0364882 1.50032
2.6592 -0.0369875 1.52638 -0.0363381 1.50123
2.6593 -0.0368349 1.5273 -0.036188 1.50214
2.6594 -0.0366821 1.52822 -0.0360377 1.50305
2.6595 -0.0365293 1.52914 -0.0358874 1.50395
2.6596 -0.0363764 1.53005 -0.0357369 1.50484
2.6597 -0.0362234 1.53096 -0.0355864 1.50574
2.6598 -0.0360703 1.53187 -0.0354358 1.50663
2.6599 -0.0359171 1.53277 -0.0352851 1.50751
2.66 -0.0357638 1.53367 -0.0351343 1.5084
2.6601 -0.0356105 1.53456 -0.0349834 1.50927
2.6602 -0.035457 1.53545 -0.0348324 1.51015
2.6603 -0.0353035 1.53634 -0.0346814 1.51102
2.6604 -0.0351498 1.53722 -0.0345302 1.51189
2.6605 -0.0349961 1.5381 -0.034379 1.51275
2.6606 -0.0348423 1.53898 -0.0342277 1.51361
2.6607 -0.0346884 1.53985 -0.0340763 1.51446
2.6608 -0.0345344 1.54071 -0.0339248 1.51532
2.6609 -0.0343803 1.54158 -0.0337732 1.51616
2.661 -0.0342262 1.54244 -0.0336215 1.51701
2.6611 -0.0340719 1.54329 -0.0334698 1.51785
2.6612 -0.0339176 1.54414 -0.033318 1.51869
2.6613 -0.0337632 1.54499 -0.0331661 1.51952
2.6614 -0.0336087 1.54584 -0.0330141 1.52035
2.6615 -0.0334541 1.54668 -0.032862 1.52117
2.6616 -0.0332994 1.54751 -0.0327098 1.52199
2.6617 -0.0331447 1.54835 -0.0325576 1.52281
2.6618 -0.0329899 1.54917 -0.0324053 1.52363
2.6619 -0.0328349 1.55 -0.0322529 1.52444
2.662 -0.0326799 1.55082 -0.0321004 1.52524
2.6621 -0.0325249 1.55164 -0.0319478 1.52605
2.6622 -0.0323697 1.55245 -0.0317952 1.52684
2.6623 -0.0322145 1.55326 -0.0316424 1.52764
2.6624 -0.0320591 1.55406 -0.0314896 1.52843
2.6625 -0.0319037 1.55487 -0.0313368 1.52922
2.6626 -0.0317482 1.55566 -0.0311838 1.53
2.6627 -0.0315927 1.55646 -0.0310308 1.53078
2.6628 -0.031437 1.55725 -0.0308776 1.53156
2.6629 -0.0312813 1.55803 -0.0307244 1.53233
2.663 -0.0311255 1.55881 -0.0305712 1.5331
2.6631 -0.0309696 1.55959 -0.0304178 1.53386
2.6632 -0.0308137 1.56037 -0.0302644 1.53462
2.6633 -0.0306576 1.56114 -0.0301109 1.53538
2.6634 -0.0305015 1.5619 -0.0299573 1.53613
2.6635 -0.0303453 1.56267 -0.0298037 1.53688
2.6636 -0.030189 1.56343 -0.02965 1.53762
2.6637 -0.0300327 1.56418 -0.0294962 1.53837
2.6638 -0.0298763 1.56493 -0.0293423 1.5391
2.6639 -0.0297198 1.56568 -0.0291883 1.53984
2.664 -0.0295632 1.56642 -0.0290343 1.54057
2.6641 -0.0294066 1.56716 -0.0288802 1.54129
2.6642 -0.0292499 1.56789 -0.0287261 1.54201
2.6643 -0.0290931 1.56863 -0.0285718 1.54273
2.6644 -0.0289362 1.56935 -0.0284175 1.54345
2.6645 -0.0287793 1.57008 -0.0282631 1.54416
2.6646 -0.0286223 1.5708 -0.0281087 1.54486
2.6647 -0.0284652 1.57151 -0.0279542 1.54557
2.6648 -0.028308 1.57222 -0.0277996 1.54627
2.6649 -0.0281508 1.57293 -0.0276449 1.54696
2.665 -0.0279935 1.57363 -0.0274902 1.54765
2.6651 -0.0278362 1.57433 -0.0273354 1.54834
2.6652 -0.0276787 1.57503 -0.0271805 1.54902
2.6653 -0.0275212 1.57572 -0.0270256 1.5497
2.6654 -0.0273637 1.57641 -0.0268706 1.55038
2.6655 -0.027206 1.57709 -0.0267155 1.55105
2.6656 -0.0270483 1.57777 -0.0265604 1.55172
2.6657 -0.0268905 1.57845 -0.0264052 1.55238
2.6658 -0.0267327 1.57912 -0.0262499 1.55304
2.6659 -0.0265748 1.57979 -0.0260945 1.5537
2.666 -0.0264168 1.58046 -0.0259391 1.55435
2.6661 -0.0262587 1.58112 -0.0257837 1.555
2.6662 -0.0261006 1.58177 -0.0256281 1.55564
2.6663 -0.0259425 1.58243 -0.0254725 1.55628
2.6664 -0.0257842 1.58307 -0.0253169 1.55692
2.6665 -0.0256259 1.58372 -0.0251612 1.55755
2.6666 -0.0254675 1.58436 -0.0250054 1.55818
2.6667 -0.0253091 1.585 -0.0248495 1.55881
2.6668 -0.0251506 1.58563 -0.0246936 1.55943
2.6669 -0.024992 1.58626 -0.0245376 1.56005
2.667 -0.0248334 1.58688 -0.0243816 1.56066
2.6671 -0.0246747 1.5875 -0.0242255 1.56127
2.6672 -0.024516 1.58812 -0.0240694 1.56187
2.6673 -0.0243572 1.58873 -0.0239131 1.56248
2.6674 -0.0241983 1.58934 -0.0237569 1.56307
2.6675 -0.0240394 1.58995 -0.0236005 1.56367
2.6676 -0.0238804 1.59055 -0.0234441 1.56426
2.6677 -0.0237213 1.59114 -0.0232877 1.56484
2.6678 -0.0235622 1.59174 -0.0231312 1.56543
2.6679 -0.023403 1.59233 -0.0229746 1.566
2.668 -0.0232438 1.59291 -0.022818 1.56658
2.6681 -0.0230845 1.59349 -0.0226613 1.56715
2.6682 -0.0229251 1.59407 -0.0225045 1.56772
2.6683 -0.0227657 1.59464 -0.0223477 1.56828
2.6684 -0.0226063 1.59521 -0.0221909 1.56884
2.6685 -0.0224467 1.59578 -0.022034 1.56939
2.6686 -0.0222872 1.59634 -0.021877 1.56994
2.6687 -0.0221275 1.5969 -0.02172 1.57049
2.6688 -0.0219678 1.59745 -0.0215629 1.57103
2.6689 -0.0218081 1.598 -0.0214058 1.57157
2.669 -0.0216483 1.59854 -0.0212486 1.57211
2.6691 -0.0214884 1.59908 -0.0210913 1.57264
2.6692 -0.0213285 1.59962 -0.0209341 1.57317
2.6693 -0.0211686 1.60016 -0.0207767 1.57369
2.6694 -0.0210086 1.60068 -0.0206193 1.57421
2.6695 -0.0208485 1.60121 -0.0204619 1.57472
2.6696 -0.0206884 1.60173 -0.0203044 1.57524
2.6697 -0.0205282 1.60225 -0.0201468 1.57574
2.6698 -0.020368 1.60276 -0.0199892 1.57625
2.6699 -0.0202077 1.60327 -0.0198316 1.57675
2.67 -0.0200474 1.60378 -0.0196739 1.57724
2.6701 -0.019887 1.60428 -0.0195161 1.57773
2.6702 -0.0197266 1.60477 -0.0193583 1.57822
2.6703 -0.0195661 1.60527 -0.0192005 1.57871
2.6704 -0.0194056 1.60576 -0.0190426 1.57919
2.6705 -0.019245 1.60624 -0.0188846 1.57966
2.6706 -0.0190844 1.60672 -0.0187267 1.58013
2.6707 -0.0189237 1.6072 -0.0185686 1.5806
2.6708 -0.018763 1.60767 -0.0184105 1.58107
2.6709 -0.0186022 1.60814 -0.0182524 1.58153
2.671 -0.0184414 1.60861 -0.0180942 1.58198
2.6711 -0.0182805 1.60907 -0.017936 1.58244
2.6712 -0.0181196 1.60952 -0.0177777 1.58288
2.6713 -0.0179587 1.60998 -0.0176194 1.58333
2.6714 -0.0177977 1.61043 -0.0174611 1.58377
2.6715 -0.0176366 1.61087 -0.0173027 1.58421
2.6716 -0.0174755 1.61131 -0.0171442 1.58464
2.6717 -0.0173144 1.61175 -0.0169857 1.58507
2.6718 -0.0171532 1.61218 -0.0168272 1.58549
2.6719 -0.016992 1.61261 -0.0166687 1.58591
2.672 -0.0168308 1.61304 -0.01651 1.58633
2.6721 -0.0166695 1.61346 -0.0163514 1.58674
2.6722 -0.0165081 1.61387 -0.0161927 1.58715
2.6723 -0.0163467 1.61429 -0.016034 1.58755
2.6724 -0.0161853 1.61469 -0.0158752 1.58796
2.6725 -0.0160238 1.6151 -0.0157164 1.58835
2.6726 -0.0158623 1.6155 -0.0155575 1.58875
2.6727 -0.0157008 1.6159 -0.0153986 1.58913
2.6728 -0.0155392 1.61629 -0.0152397 1.58952
2.6729 -0.0153775 1.61668 -0.0150807 1.5899
2.673 -0.0152159 1.61706 -0.0149217 1.59028
2.6731 -0.0150542 1.61744 -0.0147627 1.59065
2.6732 -0.0148924 1.61782 -0.0146036 1.59102
2.6733 -0.0147306 1.61819 -0.0144445 1.59138
2.6734 -0.0145688 1.61856 -0.0142853 1.59175
2.6735 -0.014407 1.61892 -0.0141261 1.5921
2.6736 -0.0142451 1.61928 -0.0139669 1.59246
2.6737 -0.0140831 1.61964 -0.0138076 1.5928
2.6738 -0.0139212 1.61999 -0.0136483 1.59315
2.6739 -0.0137592 1.62034 -0.013489 1.59349
2.674 -0.0135971 1.62068 -0.0133296 1.59383
2.6741 -0.0134351 1.62102 -0.0131702 1.59416
2.6742 -0.013273 1.62136 -0.0130108 1.59449
2.6743 -0.0131108 1.62169 -0.0128513 1.59482
2.6744 -0.0129487 1.62202 -0.0126918 1.59514
2.6745 -0.0127865 1.62234 -0.0125323 1.59545
2.6746 -0.0126242 1.62266 -0.0123727 1.59577
2.6747 -0.012462 1.62298 -0.0122131 1.59608
2.6748 -0.0122997 1.62329 -0.0120535 1.59638
2.6749 -0.0121373 1.6236 -0.0118939 1.59668
2.675 -0.011975 1.6239 -0.0117342 1.59698
2.6751 -0.0118126 1.6242 -0.0115745 1.59727
2.6752 -0.0116502 1.6245 -0.0114147 1.59756
2.6753 -0.0114877 1.62479 -0.011255 1.59785
2.6754 -0.0113252 1.62507 -0.0110952 1.59813
2.6755 -0.0111627 1.62536 -0.0109353 1.59841
2.6756 -0.0110002 1.62564 -0.0107755 1.59868
2.6757 -0.0108376 1.62591 -0.0106156 1.59895
2.6758 -0.010675 1.62618 -0.0104557 1.59922
2.6759 -0.0105124 1.62645 -0.0102957 1.59948
2.676 -0.0103498 1.62671 -0.0101358 1.59974
2.6761 -0.0101871 1.62697 -0.0099758 1.59999
2.6762 -0.0100244 1.62723 -0.00981579 1.60024
2.6763 -0.00986169 1.62748 -0.00965576 1.60048
2.6764 -0.00969895 1.62772 -0.00949569 1.60072
2.6765 -0.00953617 1.62796 -0.00933561 1.60096
2.6766 -0.00937338 1.6282 -0.0091755 1.6012
2.6767 -0.00921056 1.62844 -0.00901537 1.60143
2.6768 -0.00904771 1.62867 -0.00885522 1.60165
2.6769 -0.00888485 1.62889 -0.00869504 1.60187
2.677 -0.00872196 1.62912 -0.00853484 1.60209
2.6771 -0.00855904 1.62933 -0.00837462 1.6023
2.6772 -0.00839611 1.62955 -0.00821438 1.60251
2.6773 -0.00823316 1.62976 -0.00805412 1.60272
2.6774 -0.00807018 1.62996 -0.00789384 1.60292
2.6775 -0.00790718 1.63017 -0.00773354 1.60312
2.6776 -0.00774417 1.63036 -0.00757322 1.60331
2.6777 -0.00758113 1.63056 -0.00741288 1.6035
2.6778 -0.00741808 1.63075 -0.00725252 1.60368
2.6779 -0.007255 1.63093 -0.00709214 1.60387
2.678 -0.00709191 1.63111 -0.00693174 1.60404
2.6781 -0.0069288 1.63129 -0.00677133 1.60422
2.6782 -0.00676567 1.63146 -0.0066109 1.60439
2.6783 -0.00660252 1.63163 -0.00645045 1.60455
2.6784 -0.00643936 1.6318 -0.00628999 1.60471
2.6785 -0.00627618 1.63196 -0.00612951 1.60487
2.6786 -0.00611298 1.63212 -0.00596902 1.60502
2.6787 -0.00594977 1.63227 -0.00580851 1.60517
2.6788 -0.00578654 1.63242 -0.00564798 1.60532
2.6789 -0.0056233 1.63256 -0.00548745 1.60546
2.679 -0.00546005 1.6327 -0.00532689 1.6056
2.6791 -0.00529677 1.63284 -0.00516633 1.60573
2.6792 -0.00513349 1.63297 -0.00500575 1.60586
2.6793 -0.00497019 1.6331 -0.00484516 1.60598
2.6794 -0.00480688 1.63322 -0.00468455 1.6061
2.6795 -0.00464356 1.63334 -0.00452393 1.60622
2.6796 -0.00448023 1.63346 -0.00436331 1.60633
2.6797 -0.00431688 1.63357 -0.00420267 1.60644
2.6798 -0.00415352 1.63368 -0.00404202 1.60655
2.6799 -0.00399016 1.63378 -0.00388136 1.60665
2.68 -0.00382678 1.63388 -0.00372069 1.60675
2.6801 -0.00366339 1.63398 -0.00356001 1.60684
2.6802 -0.00349999 1.63407 -0.00339932 1.60693
2.6803 -0.00333658 1.63416 -0.00323862 1.60701
2.6804 -0.00317317 1.63424 -0.00307792 1.60709
2.6805 -0.00300974 1.63432 -0.00291721 1.60717
2.6806 -0.00284631 1.6344 -0.00275648 1.60724
2.6807 -0.00268287 1.63447 -0.00259576 1.60731
2.6808 -0.00251942 1.63454 -0.00243502 1.60738
2.6809 -0.00235597 1.6346 -0.00227428 1.60744
2.681 -0.00219251 1.63466 -0.00211354 1.6075
2.6811 -0.00202905 1.63471 -0.00195278 1.60755
2.6812 -0.00186557 1.63476 -0.00179203 1.6076
2.6813 -0.0017021 1.63481 -0.00163126 1.60764
2.6814 -0.00153862 1.63485 -0.0014705 1.60768
2.6815 -0.00137513 1.63489 -0.00130973 1.60772
2.6816 -0.00121164 1.63492 -0.00114895 1.60775
2.6817 -0.00104815 1.63495 -0.000988177 1.60778
2.6818 -0.000884655 1.63498 -0.000827398 1.60781
2.6819 -0.000721157 1.635 -0.000666616 1.60783
2.682 -0.000557657 1.63502 -0.000505833 1.60784
2.6821 -0.000394155 1.63504 -0.000345048 1.60786
2.6822 -0.000230651 1.63505 -0.000184262 1.60786
2.6823 -6.71467e-05 1.63505 -2.34751e-05 1.60787
2.6824 9.63584e-05 1.63505 0.000137312 1.60787
2.6825 0.000259864 1.63505 0.000298099 1.60787
2.6826 0.000423369 1.63504 0.000458885 1.60786
2.6827 0.000586873 1.63503 0.00061967 1.60785
2.6828 0.000750376 1.63502 0.000780454 1.60783
2.6829 0.000913878 1.635 0.000941236 1.60781
2.683 0.00107738 1.63498 0.00110202 1.60779
2.6831 0.00124088 1.63495 0.00126279 1.60776
2.6832 0.00140437 1.63492 0.00142357 1.60773
2.6833 0.00156786 1.63488 0.00158434 1.60769
2.6834 0.00173135 1.63484 0.00174511 1.60765
2.6835 0.00189484 1.6348 0.00190587 1.60761
2.6836 0.00205832 1.63475 0.00206663 1.60756
2.6837 0.00222179 1.6347 0.00222738 1.60751
2.6838 0.00238526 1.63465 0.00238813 1.60746
2.6839 0.00254873 1.63459 0.00254887 1.6074
2.684 0.00271218 1.63452 0.00270961 1.60733
2.6841 0.00287564 1.63446 0.00287034 1.60726
2.6842 0.00303908 1.63438 0.00303106 1.60719
2.6843 0.00320252 1.63431 0.00319178 1.60712
2.6844 0.00336595 1.63423 0.00335249 1.60704
2.6845 0.00352937 1.63414 0.00351319 1.60695
2.6846 0.00369279 1.63406 0.00367388 1.60687
2.6847 0.00385619 1.63396 0.00383456 1.60677
2.6848 0.00401959 1.63387 0.00399523 1.60668
2.6849 0.00418298 1.63377 0.00415589 1.60658
2.685 0.00434635 1.63366 0.00431655 1.60647
2.6851 0.00450972 1.63355 0.00447719 1.60637
2.6852 0.00467308 1.63344 0.00463782 1.60625
2.6853 0.00483642 1.63332 0.00479844 1.60614
2.6854 0.00499975 1.6332 0.00495905 1.60602
2.6855 0.00516307 1.63308 0.00511964 1.60589
2.6856 0.00532638 1.63295 0.00528023 1.60577
2.6857 0.00548967 1.63282 0.0054408 1.60563
2.6858 0.00565296 1.63268 0.00560135 1.6055
2.6859 0.00581622 1.63254 0.00576189 1.60536
2.686 0.00597948 1.63239 0.00592242 1.60521
2.6861 0.00614272 1.63224 0.00608294 1.60507
2.6862 0.00630594 1.63209 0.00624344 1.60491
2.6863 0.00646915 1.63193 0.00640392 1.60476
2.6864 0.00663234 1.63177 0.00656439 1.6046
2.6865 0.00679552 1.6316 0.00672484 1.60443
2.6866 0.00695868 1.63143 0.00688527 1.60427
2.6867 0.00712182 1.63126 0.00704569 1.60409
2.6868 0.00728495 1.63108 0.00720609 1.60392
2.6869 0.00744806 1.6309 0.00736648 1.60374
2.687 0.00761115 1.63071 0.00752684 1.60355
2.6871 0.00777422 1.63052 0.00768719 1.60336
2.6872 0.00793727 1.63033 0.00784751 1.60317
2.6873 0.0081003 1.63013 0.00800782 1.60298
2.6874 0.00826332 1.62993 0.00816811 1.60278
2.6875 0.00842631 1.62972 0.00832838 1.60257
2.6876 0.00858928 1.62951 0.00848862 1.60236
2.6877 0.00875223 1.6293 0.00864885 1.60215
2.6878 0.00891516 1.62908 0.00880905 1.60194
2.6879 0.00907807 1.62885 0.00896923 1.60172
2.688 0.00924095 1.62863 0.00912939 1.60149
2.6881 0.00940382 1.6284 0.00928953 1.60126
2.6882 0.00956666 1.62816 0.00944965 1.60103
2.6883 0.00972947 1.62792 0.00960974 1.60079
2.6884 0.00989226 1.62768 0.00976981 1.60055
2.6885 0.010055 1.62743 0.00992985 1.60031
2.6886 0.0102178 1.62718 0.0100899 1.60006
2.6887 0.0103805 1.62692 0.0102499 1.59981
2.6888 0.0105432 1.62666 0.0104098 1.59955
2.6889 0.0107059 1.6264 0.0105698 1.59929
2.689 0.0108685 1.62613 0.0107297 1.59903
2.6891 0.0110311 1.62586 0.0108896 1.59876
2.6892 0.0111937 1.62559 0.0110494 1.59849
2.6893 0.0113563 1.62531 0.0112093 1.59821
2.6894 0.0115188 1.62502 0.0113691 1.59793
2.6895 0.0116813 1.62473 0.0115289 1.59765
2.6896 0.0118438 1.62444 0.0116886 1.59736
2.6897 0.0120062 1.62415 0.0118483 1.59707
2.6898 0.0121686 1.62385 0.012008 1.59677
2.6899 0.012331 1.62354 0.0121677 1.59647
2.69 0.0124934 1.62323 0.0123273 1.59617
2.6901 0.0126557 1.62292 0.0124869 1.59586
2.6902 0.012818 1.6226 0.0126465 1.59555
2.6903 0.0129802 1.62228 0.012806 1.59523
2.6904 0.0131425 1.62196 0.0129655 1.59491
2.6905 0.0133047 1.62163 0.013125 1.59459
2.6906 0.0134668 1.6213 0.0132845 1.59426
2.6907 0.0136289 1.62096 0.0134439 1.59393
2.6908 0.013791 1.62062 0.0136032 1.59359
2.6909 0.0139531 1.62028 0.0137626 1.59325
2.691 0.0141151 1.61993 0.0139219 1.59291
2.6911 0.0142771 1.61957 0.0140812 1.59256
2.6912 0.0144391 1.61922 0.0142404 1.5922
2.6913 0.014601 1.61886 0.0143996 1.59185
2.6914 0.0147629 1.61849 0.0145588 1.59149
2.6915 0.0149247 1.61812 0.0147179 1.59113
2.6916 0.0150866 1.61775 0.014877 1.59076
2.6917 0.0152483 1.61737 0.015036 1.59039
2.6918 0.0154101 1.61699 0.0151951 1.59001
2.6919 0.0155718 1.61661 0.0153541 1.58963
2.692 0.0157334 1.61622 0.015513 1.58925
2.6921 0.015895 1.61582 0.0156719 1.58886
2.6922 0.0160566 1.61543 0.0158308 1.58847
2.6923 0.0162182 1.61502 0.0159896 1.58807
2.6924 0.0163797 1.61462 0.0161484 1.58767
2.6925 0.0165411 1.61421 0.0163071 1.58727
2.6926 0.0167026 1.6138 0.0164658 1.58686
2.6927 0.0168639 1.61338 0.0166245 1.58645
2.6928 0.0170253 1.61296 0.0167831 1.58603
2.6929 0.0171866 1.61253 0.0169417 1.58561
2.693 0.0173478 1.6121 0.0171002 1.58519
2.6931 0.017509 1.61167 0.0172587 1.58476
2.6932 0.0176702 1.61123 0.0174172 1.58433
2.6933 0.0178313 1.61079 0.0175756 1.58389
2.6934 0.0179924 1.61034 0.017734 1.58345
2.6935 0.0181534 1.60989 0.0178923 1.58301
2.6936 0.0183144 1.60944 0.0180506 1.58256
2.6937 0.0184754 1.60898 0.0182088 1.58211
2.6938 0.0186363 1.60852 0.018367 1.58166
2.6939 0.0187971 1.60805 0.0185251 1.5812
2.694 0.0189579 1.60758 0.0186832 1.58074
2.6941 0.0191187 1.60711 0.0188413 1.58027
2.6942 0.0192794 1.60663 0.0189993 1.5798
2.6943 0.0194401 1.60615 0.0191572 1.57932
2.6944 0.0196007 1.60566 0.0193152 1.57884
2.6945 0.0197612 1.60517 0.019473 1.57836
2.6946 0.0199218 1.60468 0.0196308 1.57787
2.6947 0.0200822 1.60418 0.0197886 1.57738
2.6948 0.0202426 1.60368 0.0199463 1.57689
2.6949 0.020403 1.60317 0.020104 1.57639
2.695 0.0205633 1.60266 0.0202616 1.57589
2.6951 0.0207236 1.60215 0.0204191 1.57538
2.6952 0.0208838 1.60163 0.0205767 1.57487
2.6953 0.021044 1.60111 0.0207341 1.57436
2.6954 0.0212041 1.60058 0.0208915 1.57384
2.6955 0.0213641 1.60005 0.0210489 1.57331
2.6956 0.0215241 1.59952 0.0212062 1.57279
2.6957 0.0216841 1.59898 0.0213634 1.57226
2.6958 0.021844 1.59844 0.0215206 1.57172
2.6959 0.0220038 1.59789 0.0216778 1.57119
2.696 0.0221636 1.59734 0.0218349 1.57064
