Tiempo_A,Analitica,Tiempo,Euler,RK4
0.6405,0.527082,0.475019,0.473975,0.471328
0.6406,0.527029,0.474972,0.473928,0.471281
0.6407,0.526976,0.474924,0.473881,0.471234
0.6408,0.526923,0.474877,0.473833,0.471187
0.6409,0.526871,0.474829,0.473786,0.47114
0.641,0.526818,0.474782,0.473738,0.471093
0.6411,0.526765,0.474734,0.473691,0.471046
0.6412,0.526713,0.474687,0.473644,0.470999
0.6413,0.52666,0.474639,0.473596,0.470952
0.6414,0.526607,0.474592,0.473549,0.470904
0.6415,0.526555,0.474544,0.473502,0.470857
0.6416,0.526502,0.474497,0.473454,0.47081
0.6417,0.526449,0.47445,0.473407,0.470763
0.6418,0.526397,0.474402,0.47336,0.470716
0.6419,0.526344,0.474355,0.473312,0.470669
0.642,0.526292,0.474307,0.473265,0.470622
0.6421,0.526239,0.47426,0.473218,0.470575
0.6422,0.526186,0.474212,0.47317,0.470528
0.6423,0.526134,0.474165,0.473123,0.470481
0.6424,0.526081,0.474118,0.473076,0.470434
0.6425,0.526028,0.47407,0.473028,0.470387
0.6426,0.525976,0.474023,0.472981,0.47034
0.6427,0.525923,0.473975,0.472934,0.470293
0.6428,0.525871,0.473928,0.472886,0.470246
0.6429,0.525818,0.473881,0.472839,0.470199
0.643,0.525765,0.473833,0.472792,0.470152
0.6431,0.525713,0.473786,0.472745,0.470105
0.6432,0.52566,0.473738,0.472697,0.470058
0.6433,0.525608,0.473691,0.47265,0.470011
0.6434,0.525555,0.473644,0.472603,0.469964
0.6435,0.525503,0.473596,0.472556,0.469917
0.6436,0.52545,0.473549,0.472508,0.46987
0.6437,0.525398,0.473502,0.472461,0.469823
0.6438,0.525345,0.473454,0.472414,0.469776
0.6439,0.525293,0.473407,0.472367,0.469729
0.644,0.52524,0.47336,0.472319,0.469682
0.6441,0.525187,0.473312,0.472272,0.469635
0.6442,0.525135,0.473265,0.472225,0.469588
0.6443,0.525082,0.473218,0.472178,0.469541
0.6444,0.52503,0.47317,0.47213,0.469494
0.6445,0.524977,0.473123,0.472083,0.469447
0.6446,0.524925,0.473076,0.472036,0.4694
0.6447,0.524872,0.473028,0.471989,0.469353
0.6448,0.52482,0.472981,0.471942,0.469306
0.6449,0.524767,0.472934,0.471894,0.469259
0.645,0.524715,0.472886,0.471847,0.469212
0.6451,0.524663,0.472839,0.4718,0.469165
0.6452,0.52461,0.472792,0.471753,0.469118
0.6453,0.524558,0.472745,0.471706,0.469072
0.6454,0.524505,0.472697,0.471659,0.469025
0.6455,0.524453,0.47265,0.471611,0.468978
0.6456,0.5244,0.472603,0.471564,0.468931
0.6457,0.524348,0.472556,0.471517,0.468884
0.6458,0.524295,0.472508,0.47147,0.468837
0.6459,0.524243,0.472461,0.471423,0.46879
0.646,0.524191,0.472414,0.471376,0.468743
0.6461,0.524138,0.472367,0.471328,0.468696
0.6462,0.524086,0.472319,0.471281,0.46865
0.6463,0.524033,0.472272,0.471234,0.468603
0.6464,0.523981,0.472225,0.471187,0.468556
0.6465,0.523929,0.472178,0.47114,0.468509
0.6466,0.523876,0.47213,0.471093,0.468462
0.6467,0.523824,0.472083,0.471046,0.468415
0.6468,0.523771,0.472036,0.470999,0.468368
0.6469,0.523719,0.471989,0.470952,0.468322
0.647,0.523667,0.471942,0.470904,0.468275
0.6471,0.523614,0.471894,0.470857,0.468228
0.6472,0.523562,0.471847,0.47081,0.468181
0.6473,0.52351,0.4718,0.470763,0.468134
0.6474,0.523457,0.471753,0.470716,0.468088
0.6475,0.523405,0.471706,0.470669,0.468041
0.6476,0.523353,0.471659,0.470622,0.467994
0.6477,0.5233,0.471611,0.470575,0.467947
0.6478,0.523248,0.471564,0.470528,0.4679
0.6479,0.523196,0.471517,0.470481,0.467854
0.648,0.523143,0.47147,0.470434,0.467807
0.6481,0.523091,0.471423,0.470387,0.46776
0.6482,0.523039,0.471376,0.47034,0.467713
0.6483,0.522986,0.471328,0.470293,0.467666
0.6484,0.522934,0.471281,0.470246,0.46762
0.6485,0.522882,0.471234,0.470199,0.467573
0.6486,0.522829,0.471187,0.470152,0.467526
0.6487,0.522777,0.47114,0.470105,0.467479
0.6488,0.522725,0.471093,0.470058,0.467433
0.6489,0.522673,0.471046,0.470011,0.467386
0.649,0.52262,0.470999,0.469964,0.467339
0.6491,0.522568,0.470952,0.469917,0.467292
0.6492,0.522516,0.470904,0.46987,0.467246
0.6493,0.522464,0.470857,0.469823,0.467199
0.6494,0.522411,0.47081,0.469776,0.467152
0.6495,0.522359,0.470763,0.469729,0.467106
0.6496,0.522307,0.470716,0.469682,0.467059
0.6497,0.522255,0.470669,0.469635,0.467012
0.6498,0.522202,0.470622,0.469588,0.466965
0.6499,0.52215,0.470575,0.469541,0.466919
0.65,0.522098,0.470528,0.469494,0.466872
0.6501,0.522046,0.470481,0.469447,0.466825
0.6502,0.521994,0.470434,0.4694,0.466779
0.6503,0.521941,0.470387,0.469353,0.466732
0.6504,0.521889,0.47034,0.469306,0.466685
0.6505,0.521837,0.470293,0.469259,0.466639
0.6506,0.521785,0.470246,0.469212,0.466592
0.6507,0.521733,0.470199,0.469165,0.466545
0.6508,0.52168,0.470152,0.469118,0.466499
0.6509,0.521628,0.470105,0.469072,0.466452
0.651,0.521576,0.470058,0.469025,0.466405
0.6511,0.521524,0.470011,0.468978,0.466359
0.6512,0.521472,0.469964,0.468931,0.466312
0.6513,0.52142,0.469917,0.468884,0.466266
0.6514,0.521368,0.46987,0.468837,0.466219
0.6515,0.521315,0.469823,0.46879,0.466172
0.6516,0.521263,0.469776,0.468743,0.466126
0.6517,0.521211,0.469729,0.468696,0.466079
0.6518,0.521159,0.469682,0.46865,0.466032
0.6519,0.521107,0.469635,0.468603,0.465986
0.652,0.521055,0.469588,0.468556,0.465939
0.6521,0.521003,0.469541,0.468509,0.465893
0.6522,0.520951,0.469494,0.468462,0.465846
0.6523,0.520899,0.469447,0.468415,0.465799
0.6524,0.520846,0.4694,0.468368,0.465753
0.6525,0.520794,0.469353,0.468322,0.465706
0.6526,0.520742,0.469306,0.468275,0.46566
0.6527,0.52069,0.469259,0.468228,0.465613
0.6528,0.520638,0.469212,0.468181,0.465567
0.6529,0.520586,0.469165,0.468134,0.46552
0.653,0.520534,0.469118,0.468088,0.465474
0.6531,0.520482,0.469072,0.468041,0.465427
0.6532,0.52043,0.469025,0.467994,0.46538
0.6533,0.520378,0.468978,0.467947,0.465334
0.6534,0.520326,0.468931,0.4679,0.465287
0.6535,0.520274,0.468884,0.467854,0.465241
0.6536,0.520222,0.468837,0.467807,0.465194
0.6537,0.52017,0.46879,0.46776,0.465148
0.6538,0.520118,0.468743,0.467713,0.465101
0.6539,0.520066,0.468696,0.467666,0.465055
0.654,0.520014,0.46865,0.46762,0.465008
0.6541,0.519962,0.468603,0.467573,0.464962
0.6542,0.51991,0.468556,0.467526,0.464915
0.6543,0.519858,0.468509,0.467479,0.464869
0.6544,0.519806,0.468462,0.467433,0.464822
0.6545,0.519754,0.468415,0.467386,0.464776
0.6546,0.519702,0.468368,0.467339,0.464729
0.6547,0.51965,0.468322,0.467292,0.464683
0.6548,0.519598,0.468275,0.467246,0.464636
0.6549,0.519546,0.468228,0.467199,0.46459
0.655,0.519494,0.468181,0.467152,0.464544
0.6551,0.519442,0.468134,0.467106,0.464497
0.6552,0.51939,0.468088,0.467059,0.464451
0.6553,0.519338,0.468041,0.467012,0.464404
0.6554,0.519286,0.467994,0.466965,0.464358
0.6555,0.519234,0.467947,0.466919,0.464311
0.6556,0.519182,0.4679,0.466872,0.464265
0.6557,0.51913,0.467854,0.466825,0.464218
0.6558,0.519079,0.467807,0.466779,0.464172
0.6559,0.519027,0.46776,0.466732,0.464126
0.656,0.518975,0.467713,0.466685,0.464079
0.6561,0.518923,0.467666,0.466639,0.464033
0.6562,0.518871,0.46762,0.466592,0.463986
0.6563,0.518819,0.467573,0.466545,0.46394
0.6564,0.518767,0.467526,0.466499,0.463894
0.6565,0.518715,0.467479,0.466452,0.463847
0.6566,0.518663,0.467433,0.466405,0.463801
0.6567,0.518612,0.467386,0.466359,0.463754
0.6568,0.51856,0.467339,0.466312,0.463708
0.6569,0.518508,0.467292,0.466266,0.463662
0.657,0.518456,0.467246,0.466219,0.463615
0.6571,0.518404,0.467199,0.466172,0.463569
0.6572,0.518352,0.467152,0.466126,0.463523
0.6573,0.518301,0.467106,0.466079,0.463476
0.6574,0.518249,0.467059,0.466032,0.46343
0.6575,0.518197,0.467012,0.465986,0.463384
0.6576,0.518145,0.466965,0.465939,0.463337
0.6577,0.518093,0.466919,0.465893,0.463291
0.6578,0.518041,0.466872,0.465846,0.463245
0.6579,0.51799,0.466825,0.465799,0.463198
0.658,0.517938,0.466779,0.465753,0.463152
0.6581,0.517886,0.466732,0.465706,0.463106
0.6582,0.517834,0.466685,0.46566,0.463059
0.6583,0.517783,0.466639,0.465613,0.463013
0.6584,0.517731,0.466592,0.465567,0.462967
0.6585,0.517679,0.466545,0.46552,0.46292
0.6586,0.517627,0.466499,0.465474,0.462874
0.6587,0.517575,0.466452,0.465427,0.462828
0.6588,0.517524,0.466405,0.46538,0.462782
0.6589,0.517472,0.466359,0.465334,0.462735
0.659,0.51742,0.466312,0.465287,0.462689
0.6591,0.517368,0.466266,0.465241,0.462643
0.6592,0.517317,0.466219,0.465194,0.462597
0.6593,0.517265,0.466172,0.465148,0.46255
0.6594,0.517213,0.466126,0.465101,0.462504
0.6595,0.517162,0.466079,0.465055,0.462458
0.6596,0.51711,0.466032,0.465008,0.462412
0.6597,0.517058,0.465986,0.464962,0.462365
0.6598,0.517006,0.465939,0.464915,0.462319
0.6599,0.516955,0.465893,0.464869,0.462273
0.66,0.516903,0.465846,0.464822,0.462227
0.6601,0.516851,0.465799,0.464776,0.46218
0.6602,0.5168,0.465753,0.464729,0.462134
0.6603,0.516748,0.465706,0.464683,0.462088
0.6604,0.516696,0.46566,0.464636,0.462042
0.6605,0.516645,0.465613,0.46459,0.461996
0.6606,0.516593,0.465567,0.464544,0.461949
0.6607,0.516541,0.46552,0.464497,0.461903
0.6608,0.51649,0.465474,0.464451,0.461857
0.6609,0.516438,0.465427,0.464404,0.461811
0.661,0.516386,0.46538,0.464358,0.461765
0.6611,0.516335,0.465334,0.464311,0.461718
0.6612,0.516283,0.465287,0.464265,0.461672
0.6613,0.516231,0.465241,0.464218,0.461626
0.6614,0.51618,0.465194,0.464172,0.46158
0.6615,0.516128,0.465148,0.464126,0.461534
0.6616,0.516077,0.465101,0.464079,0.461488
0.6617,0.516025,0.465055,0.464033,0.461441
0.6618,0.515973,0.465008,0.463986,0.461395
0.6619,0.515922,0.464962,0.46394,0.461349
0.662,0.51587,0.464915,0.463894,0.461303
0.6621,0.515819,0.464869,0.463847,0.461257
0.6622,0.515767,0.464822,0.463801,0.461211
0.6623,0.515716,0.464776,0.463754,0.461165
0.6624,0.515664,0.464729,0.463708,0.461119
0.6625,0.515612,0.464683,0.463662,0.461072
0.6626,0.515561,0.464636,0.463615,0.461026
0.6627,0.515509,0.46459,0.463569,0.46098
0.6628,0.515458,0.464544,0.463523,0.460934
0.6629,0.515406,0.464497,0.463476,0.460888
0.663,0.515355,0.464451,0.46343,0.460842
0.6631,0.515303,0.464404,0.463384,0.460796
0.6632,0.515252,0.464358,0.463337,0.46075
0.6633,0.5152,0.464311,0.463291,0.460704
0.6634,0.515149,0.464265,0.463245,0.460658
0.6635,0.515097,0.464218,0.463198,0.460612
0.6636,0.515046,0.464172,0.463152,0.460566
0.6637,0.514994,0.464126,0.463106,0.46052
0.6638,0.514943,0.464079,0.463059,0.460473
0.6639,0.514891,0.464033,0.463013,0.460427
0.664,0.51484,0.463986,0.462967,0.460381
0.6641,0.514788,0.46394,0.46292,0.460335
0.6642,0.514737,0.463894,0.462874,0.460289
0.6643,0.514685,0.463847,0.462828,0.460243
0.6644,0.514634,0.463801,0.462782,0.460197
0.6645,0.514582,0.463754,0.462735,0.460151
0.6646,0.514531,0.463708,0.462689,0.460105
0.6647,0.514479,0.463662,0.462643,0.460059
0.6648,0.514428,0.463615,0.462597,0.460013
0.6649,0.514376,0.463569,0.46255,0.459967
0.665,0.514325,0.463523,0.462504,0.459921
0.6651,0.514274,0.463476,0.462458,0.459875
0.6652,0.514222,0.46343,0.462412,0.459829
0.6653,0.514171,0.463384,0.462365,0.459783
0.6654,0.514119,0.463337,0.462319,0.459737
0.6655,0.514068,0.463291,0.462273,0.459691
0.6656,0.514016,0.463245,0.462227,0.459645
0.6657,0.513965,0.463198,0.46218,0.459599
0.6658,0.513914,0.463152,0.462134,0.459553
0.6659,0.513862,0.463106,0.462088,0.459508
0.666,0.513811,0.463059,0.462042,0.459462
0.6661,0.51376,0.463013,0.461996,0.459416
0.6662,0.513708,0.462967,0.461949,0.45937
0.6663,0.513657,0.46292,0.461903,0.459324
0.6664,0.513605,0.462874,0.461857,0.459278
0.6665,0.513554,0.462828,0.461811,0.459232
0.6666,0.513503,0.462782,0.461765,0.459186
0.6667,0.513451,0.462735,0.461718,0.45914
0.6668,0.5134,0.462689,0.461672,0.459094
0.6669,0.513349,0.462643,0.461626,0.459048
0.667,0.513297,0.462597,0.46158,0.459002
0.6671,0.513246,0.46255,0.461534,0.458956
0.6672,0.513195,0.462504,0.461488,0.458911
0.6673,0.513143,0.462458,0.461441,0.458865
0.6674,0.513092,0.462412,0.461395,0.458819
0.6675,0.513041,0.462365,0.461349,0.458773
0.6676,0.512989,0.462319,0.461303,0.458727
0.6677,0.512938,0.462273,0.461257,0.458681
0.6678,0.512887,0.462227,0.461211,0.458635
0.6679,0.512836,0.46218,0.461165,0.458589
0.668,0.512784,0.462134,0.461119,0.458544
0.6681,0.512733,0.462088,0.461072,0.458498
0.6682,0.512682,0.462042,0.461026,0.458452
0.6683,0.51263,0.461996,0.46098,0.458406
0.6684,0.512579,0.461949,0.460934,0.45836
0.6685,0.512528,0.461903,0.460888,0.458314
0.6686,0.512477,0.461857,0.460842,0.458269
0.6687,0.512425,0.461811,0.460796,0.458223
0.6688,0.512374,0.461765,0.46075,0.458177
0.6689,0.512323,0.461718,0.460704,0.458131
0.669,0.512272,0.461672,0.460658,0.458085
0.6691,0.512221,0.461626,0.460612,0.458039
0.6692,0.512169,0.46158,0.460566,0.457994
0.6693,0.512118,0.461534,0.46052,0.457948
0.6694,0.512067,0.461488,0.460473,0.457902
0.6695,0.512016,0.461441,0.460427,0.457856
0.6696,0.511964,0.461395,0.460381,0.45781
0.6697,0.511913,0.461349,0.460335,0.457765
0.6698,0.511862,0.461303,0.460289,0.457719
0.6699,0.511811,0.461257,0.460243,0.457673
0.67,0.51176,0.461211,0.460197,0.457627
0.6701,0.511709,0.461165,0.460151,0.457582
0.6702,0.511657,0.461119,0.460105,0.457536
0.6703,0.511606,0.461072,0.460059,0.45749
0.6704,0.511555,0.461026,0.460013,0.457444
0.6705,0.511504,0.46098,0.459967,0.457399
0.6706,0.511453,0.460934,0.459921,0.457353
0.6707,0.511402,0.460888,0.459875,0.457307
0.6708,0.511351,0.460842,0.459829,0.457261
0.6709,0.511299,0.460796,0.459783,0.457216
0.671,0.511248,0.46075,0.459737,0.45717
0.6711,0.511197,0.460704,0.459691,0.457124
0.6712,0.511146,0.460658,0.459645,0.457079
0.6713,0.511095,0.460612,0.459599,0.457033
0.6714,0.511044,0.460566,0.459553,0.456987
0.6715,0.510993,0.46052,0.459508,0.456941
0.6716,0.510942,0.460473,0.459462,0.456896
0.6717,0.51089,0.460427,0.459416,0.45685
0.6718,0.510839,0.460381,0.45937,0.456804
0.6719,0.510788,0.460335,0.459324,0.456759
0.672,0.510737,0.460289,0.459278,0.456713
0.6721,0.510686,0.460243,0.459232,0.456667
0.6722,0.510635,0.460197,0.459186,0.456622
0.6723,0.510584,0.460151,0.45914,0.456576
0.6724,0.510533,0.460105,0.459094,0.45653
0.6725,0.510482,0.460059,0.459048,0.456485
0.6726,0.510431,0.460013,0.459002,0.456439
0.6727,0.51038,0.459967,0.458956,0.456393
0.6728,0.510329,0.459921,0.458911,0.456348
0.6729,0.510278,0.459875,0.458865,0.456302
0.673,0.510227,0.459829,0.458819,0.456257
0.6731,0.510176,0.459783,0.458773,0.456211
0.6732,0.510125,0.459737,0.458727,0.456165
0.6733,0.510074,0.459691,0.458681,0.45612
0.6734,0.510023,0.459645,0.458635,0.456074
0.6735,0.509972,0.459599,0.458589,0.456028
0.6736,0.509921,0.459553,0.458544,0.455983
0.6737,0.50987,0.459508,0.458498,0.455937
0.6738,0.509819,0.459462,0.458452,0.455892
0.6739,0.509768,0.459416,0.458406,0.455846
0.674,0.509717,0.45937,0.45836,0.455801
0.6741,0.509666,0.459324,0.458314,0.455755
0.6742,0.509615,0.459278,0.458269,0.455709
0.6743,0.509564,0.459232,0.458223,0.455664
0.6744,0.509513,0.459186,0.458177,0.455618
0.6745,0.509462,0.45914,0.458131,0.455573
0.6746,0.509411,0.459094,0.458085,0.455527
0.6747,0.50936,0.459048,0.458039,0.455482
0.6748,0.509309,0.459002,0.457994,0.455436
0.6749,0.509258,0.458956,0.457948,0.45539
0.675,0.509207,0.458911,0.457902,0.455345
0.6751,0.509156,0.458865,0.457856,0.455299
0.6752,0.509106,0.458819,0.45781,0.455254
0.6753,0.509055,0.458773,0.457765,0.455208
0.6754,0.509004,0.458727,0.457719,0.455163
0.6755,0.508953,0.458681,0.457673,0.455117
0.6756,0.508902,0.458635,0.457627,0.455072
0.6757,0.508851,0.458589,0.457582,0.455026
0.6758,0.5088,0.458544,0.457536,0.454981
0.6759,0.508749,0.458498,0.45749,0.454935
0.676,0.508698,0.458452,0.457444,0.45489
0.6761,0.508648,0.458406,0.457399,0.454844
0.6762,0.508597,0.45836,0.457353,0.454799
0.6763,0.508546,0.458314,0.457307,0.454753
0.6764,0.508495,0.458269,0.457261,0.454708
0.6765,0.508444,0.458223,0.457216,0.454662
0.6766,0.508393,0.458177,0.45717,0.454617
0.6767,0.508342,0.458131,0.457124,0.454572
0.6768,0.508292,0.458085,0.457079,0.454526
0.6769,0.508241,0.458039,0.457033,0.454481
0.677,0.50819,0.457994,0.456987,0.454435
0.6771,0.508139,0.457948,0.456941,0.45439
0.6772,0.508088,0.457902,0.456896,0.454344
0.6773,0.508038,0.457856,0.45685,0.454299
0.6774,0.507987,0.45781,0.456804,0.454253
0.6775,0.507936,0.457765,0.456759,0.454208
0.6776,0.507885,0.457719,0.456713,0.454163
0.6777,0.507834,0.457673,0.456667,0.454117
0.6778,0.507784,0.457627,0.456622,0.454072
0.6779,0.507733,0.457582,0.456576,0.454026
0.678,0.507682,0.457536,0.45653,0.453981
0.6781,0.507631,0.45749,0.456485,0.453936
0.6782,0.50758,0.457444,0.456439,0.45389
0.6783,0.50753,0.457399,0.456393,0.453845
0.6784,0.507479,0.457353,0.456348,0.453799
0.6785,0.507428,0.457307,0.456302,0.453754
0.6786,0.507377,0.457261,0.456257,0.453709
0.6787,0.507327,0.457216,0.456211,0.453663
0.6788,0.507276,0.45717,0.456165,0.453618
0.6789,0.507225,0.457124,0.45612,0.453573
0.679,0.507175,0.457079,0.456074,0.453527
0.6791,0.507124,0.457033,0.456028,0.453482
0.6792,0.507073,0.456987,0.455983,0.453437
0.6793,0.507022,0.456941,0.455937,0.453391
0.6794,0.506972,0.456896,0.455892,0.453346
0.6795,0.506921,0.45685,0.455846,0.453301
0.6796,0.50687,0.456804,0.455801,0.453255
0.6797,0.50682,0.456759,0.455755,0.45321
0.6798,0.506769,0.456713,0.455709,0.453165
0.6799,0.506718,0.456667,0.455664,0.453119
0.68,0.506668,0.456622,0.455618,0.453074
0.6801,0.506617,0.456576,0.455573,0.453029
0.6802,0.506566,0.45653,0.455527,0.452983
0.6803,0.506516,0.456485,0.455482,0.452938
0.6804,0.506465,0.456439,0.455436,0.452893
0.6805,0.506414,0.456393,0.45539,0.452847
0.6806,0.506364,0.456348,0.455345,0.452802
0.6807,0.506313,0.456302,0.455299,0.452757
0.6808,0.506262,0.456257,0.455254,0.452712
0.6809,0.506212,0.456211,0.455208,0.452666
0.681,0.506161,0.456165,0.455163,0.452621
0.6811,0.506111,0.45612,0.455117,0.452576
0.6812,0.50606,0.456074,0.455072,0.452531
0.6813,0.506009,0.456028,0.455026,0.452485
0.6814,0.505959,0.455983,0.454981,0.45244
0.6815,0.505908,0.455937,0.454935,0.452395
0.6816,0.505858,0.455892,0.45489,0.45235
0.6817,0.505807,0.455846,0.454844,0.452304
0.6818,0.505756,0.455801,0.454799,0.452259
0.6819,0.505706,0.455755,0.454753,0.452214
0.682,0.505655,0.455709,0.454708,0.452169
0.6821,0.505605,0.455664,0.454662,0.452123
0.6822,0.505554,0.455618,0.454617,0.452078
0.6823,0.505504,0.455573,0.454572,0.452033
0.6824,0.505453,0.455527,0.454526,0.451988
0.6825,0.505403,0.455482,0.454481,0.451943
0.6826,0.505352,0.455436,0.454435,0.451897
0.6827,0.505301,0.45539,0.45439,0.451852
0.6828,0.505251,0.455345,0.454344,0.451807
0.6829,0.5052,0.455299,0.454299,0.451762
0.683,0.50515,0.455254,0.454253,0.451717
0.6831,0.505099,0.455208,0.454208,0.451672
0.6832,0.505049,0.455163,0.454163,0.451626
0.6833,0.504998,0.455117,0.454117,0.451581
0.6834,0.504948,0.455072,0.454072,0.451536
0.6835,0.504897,0.455026,0.454026,0.451491
0.6836,0.504847,0.454981,0.453981,0.451446
0.6837,0.504796,0.454935,0.453936,0.451401
0.6838,0.504746,0.45489,0.45389,0.451356
0.6839,0.504696,0.454844,0.453845,0.45131
0.684,0.504645,0.454799,0.453799,0.451265
0.6841,0.504595,0.454753,0.453754,0.45122
0.6842,0.504544,0.454708,0.453709,0.451175
0.6843,0.504494,0.454662,0.453663,0.45113
0.6844,0.504443,0.454617,0.453618,0.451085
0.6845,0.504393,0.454572,0.453573,0.45104
0.6846,0.504342,0.454526,0.453527,0.450995
0.6847,0.504292,0.454481,0.453482,0.450949
0.6848,0.504241,0.454435,0.453437,0.450904
0.6849,0.504191,0.45439,0.453391,0.450859
0.685,0.504141,0.454344,0.453346,0.450814
0.6851,0.50409,0.454299,0.453301,0.450769
0.6852,0.50404,0.454253,0.453255,0.450724
0.6853,0.503989,0.454208,0.45321,0.450679
0.6854,0.503939,0.454163,0.453165,0.450634
0.6855,0.503889,0.454117,0.453119,0.450589
0.6856,0.503838,0.454072,0.453074,0.450544
0.6857,0.503788,0.454026,0.453029,0.450499
0.6858,0.503737,0.453981,0.452983,0.450454
0.6859,0.503687,0.453936,0.452938,0.450409
0.686,0.503637,0.45389,0.452893,0.450364
0.6861,0.503586,0.453845,0.452847,0.450319
0.6862,0.503536,0.453799,0.452802,0.450274
0.6863,0.503486,0.453754,0.452757,0.450229
0.6864,0.503435,0.453709,0.452712,0.450184
0.6865,0.503385,0.453663,0.452666,0.450138
0.6866,0.503335,0.453618,0.452621,0.450093
0.6867,0.503284,0.453573,0.452576,0.450048
0.6868,0.503234,0.453527,0.452531,0.450003
0.6869,0.503184,0.453482,0.452485,0.449958
0.687,0.503133,0.453437,0.45244,0.449913
0.6871,0.503083,0.453391,0.452395,0.449868
0.6872,0.503033,0.453346,0.45235,0.449823
0.6873,0.502982,0.453301,0.452304,0.449779
0.6874,0.502932,0.453255,0.452259,0.449734
0.6875,0.502882,0.45321,0.452214,0.449689
0.6876,0.502832,0.453165,0.452169,0.449644
0.6877,0.502781,0.453119,0.452123,0.449599
0.6878,0.502731,0.453074,0.452078,0.449554
0.6879,0.502681,0.453029,0.452033,0.449509
0.688,0.50263,0.452983,0.451988,0.449464
0.6881,0.50258,0.452938,0.451943,0.449419
0.6882,0.50253,0.452893,0.451897,0.449374
0.6883,0.50248,0.452847,0.451852,0.449329
0.6884,0.502429,0.452802,0.451807,0.449284
0.6885,0.502379,0.452757,0.451762,0.449239
0.6886,0.502329,0.452712,0.451717,0.449194
0.6887,0.502279,0.452666,0.451672,0.449149
0.6888,0.502229,0.452621,0.451626,0.449104
0.6889,0.502178,0.452576,0.451581,0.449059
0.689,0.502128,0.452531,0.451536,0.449015
0.6891,0.502078,0.452485,0.451491,0.44897
0.6892,0.502028,0.45244,0.451446,0.448925
0.6893,0.501977,0.452395,0.451401,0.44888
0.6894,0.501927,0.45235,0.451356,0.448835
0.6895,0.501877,0.452304,0.45131,0.44879
0.6896,0.501827,0.452259,0.451265,0.448745
0.6897,0.501777,0.452214,0.45122,0.4487
0.6898,0.501727,0.452169,0.451175,0.448655
0.6899,0.501676,0.452123,0.45113,0.448611
0.69,0.501626,0.452078,0.451085,0.448566
0.6901,0.501576,0.452033,0.45104,0.448521
0.6902,0.501526,0.451988,0.450995,0.448476
0.6903,0.501476,0.451943,0.450949,0.448431
